id_vocab,german,english
2114,der Bürgerkrieg,the civil war
2115,der Schaden,the damages
2116,die Verschwendung,the waste
2117,die Nachnahme,the cash on delivery
2118,die Sammelstelle,the collection point
2119,die Amtssprache,the official language
2120,der Klimawandel,the climate change
2121,die Talkshow,the talk show
2122,die Demokratie,the democracy
2123,das Herz,the heart
2124,die Soap,the soap opera
2125,der Check-in-Schalter,the check-in desk
2126,das Verständnis,the understanding
2127,verschieben,to postpone
2128,das Doppelzimmer,the double room
2129,objektiv,objective
2130,das Naturprodukt,the natural product
2131,die Mülltonne,the rubbish bin
2132,die Unterhaltung,the entertainment
2133,fördern,to promote
2134,das Stipendium,the scholarship
2135,mitreden,to have a say
2136,unverbindlich,non-binding
2137,der Mord,the murder
2138,entspannend,relaxing
2139,der Zuschauer,the viewer
2140,begeistern,to inspire
2141,doppelt,doubled
2142,musikalisch,musical
2143,die Zeitverschwendung,the waste of time
2144,das Inlineskaten,the inline skating
2145,die Begleitperson,the accompanying person
2146,der Paketdienst,the parcel service
2147,die Industrie,the industry
2148,retten,to rescue
2149,die Instandhaltung,the maintenance
2150,schalten,to switch
2151,verpflichten,to compel
2152,einschlafen,to fall asleep
2153,belasten,to pollute
2154,gestattet sein,to be permitted
2155,der Camper,the camper
2156,giftig,toxic
2157,der Biergarten,the beer garden
2158,der Lärm,the noise
2159,der Verlierer,the loser
2160,das Callcenter,the call centre
2161,vergleichbar,comparable
2162,kuscheln,to cuddle
2163,merken,to realise
2164,trüb,gloomy
2165,der Wohnwagen,the caravan
2166,das Erdbeben,the earthquake
2167,der Kritiker,the critic
2168,der Spielfilm,the feature film
2169,der Turm,the tower
2170,exotisch,exotic
2171,offenbar,obvious
2172,der Reiseplan,the itinerary
2173,der Pilotenstreik,the pilot strike
2174,das Paket,the parcel
2175,das Golf,the golf
2176,das Shopping,the shopping
2177,die Kündigung,the termination
2178,die Leichtathletik,the athletics
2179,der Datenschutz,the data protection
2180,anschauen,to look at
2181,die Hauptstadt,the capital city
2182,die Langeweile,the boredom
2183,bereits,already
2184,anfassen,to touch
2185,die Mehrheit,the majority
2186,der Kommissar,the commissioner
2187,anheben,to raise
2188,die Rücksicht,the consideration
2189,die Umgebung,the surroundings
2190,wasserdicht,waterproof
2191,umdrehen,to turn around
2192,das Lager,the warehouse
2193,der Umweltschutz,the environmental protection
2194,der Zeitraum,the time frame
2195,die Fremdsprache,the foreign language
2196,zurücklassen,to leave behind
2197,das Visum,the visa
2198,das Jahrhundert,the century
2199,umweltfreundlich,environmentally friendly
2200,der Stern,the star
2201,hämmern,to hammer
2202,die Belastung,the pollution
2203,die Beleidigung,the insult
2204,verärgert,annoyed
2205,der Werktag,the working day
2206,jahrelang,for years
2207,die Erderwärmung,the global warming
2208,der Ausgang,the exit
2209,der Auswanderer,the emigrant
2210,verstoßen,to violate
2211,die Halbpension,the half-board
2212,das Rätsel,the puzzle
2213,das Picknick,the picnic
2214,massiv,solid
2215,die Öffnung,the opening
2216,der Sperrmüll,the bulky waste
2217,überlegen,to think about
2218,reiten,to ride
2219,die Minderheit,the minority
2220,die Bestellhotline,the order hotline
2221,die Einsteigezeit,the boarding time
2222,das Mittelfeld,the mid-field
2223,der Sonnenuntergang,the sunset
2224,doof,dumb
2225,herstellen,to manufacture
2226,das Einzelzimmer,the single room
2227,der Nachteil,the disadvantage
2228,das Unwetter,the thunderstorm
2229,der Pool,the pool
2230,die Energiesparlampe,the energy efficient bulb
2231,die Muttersprache,the native language
2232,die Dienstreise,the business trip
2233,die Dokumentation,the documentary
2234,erfolgreich,successful
2235,völlig,completely
2236,die Chips,the crisps
2237,das Asyl,the asylum
2238,die Anzeigetafel,the bulletin board
2239,kundenfreundlich,customer friendly
2240,das Hostel,the hostel
2241,das Paradies,the paradise
2242,der Gemeinschaftsraum,the common room
2243,der Bezahlvorgang,the payment process
2244,das Gefühl,the feeling
2245,die Erlaubnis,the permission
2246,ärgerlich,annoying
2247,das Trinkwasser,the drinking water
2248,der Kaufvertrag,the sales contract
2249,der Schadstoff,the hazardous substance
2250,zustimmen,to agree
2251,der Staat,the state
2252,das Klima,the climate
2253,ankündigen,to announce
2254,verschwenden,to disappear
2255,die Auswanderung,the emigration
2256,übernachten,to stay overnight
2257,die Schlange,the snake
2258,der Tote,the dead people
2259,die Zerstörung,the destruction
2260,streiten,to argue
2261,einstellen,to set up
2262,der Gutschein,the voucher
2263,der Retourenschein,the return order slip
2264,die Rangliste,the league table
2265,die Fluggesellschaft,the airline
2266,der Planet,the planet
2267,das Aluminium,the aluminium
2268,die Mülltrennung,the waste separation
2269,erhöhen,to increase
2270,die Leine,the rope
2271,der Handball,the hand ball
2272,das Jahrzehnt,the decade
2273,die Windel,the nappy
2274,naschen,to snack
2275,das Widerrufsrecht,the right of revocation
2276,der Paketbote,the parcel carrier
2277,die Lautsprecherdurchsage,the tannoy announcement
2278,ungesund,unhealthy
2279,der Eiskunstlauf,the ice skating
2280,weshalb,which is why
2281,die Atmung,the breathing
2282,motiviert,motivated
2283,die Obstschale,the fruit skin
2284,der Wanderer,the hiker
2285,sinnvoll,meaningful
2286,der Skisport,the ski sport
2287,dicht,thick
2288,deswegen,that is why
2289,obwohl,although
2290,das Zusammenleben,the life together
2291,der Horrorfilm,the horror film
2292,die Kaufbestätigung,the purchase confirmation
2293,der Hörer,the listener
2294,die Runde,the round
2295,erinnern,to remember
2296,vereinigen,to unite
2297,heizen,to heat
2298,das Gehalt,the salary
2299,die Bordkarte,the boarding pass
2300,der Mietspiegel,the rent index
2301,die Naturkatastrophe,the natural disaster
2302,wütend,angry
2303,das Streichholz,the match
2304,die Regierung,the government
2305,verlängern,to extend
2306,fristgerecht,punctual
2307,das Eishockey,the ice hockey
2308,wegwerfen,to throw away
2309,zerstören,to destroy
2310,füttern,to feed
2311,anprobieren,to try on
2312,das Tor,the goal
2313,das Plastik,the plastic
2314,die Qualität,the quality
2315,der Förster,the woodsman
2316,das Hochwasser,the high-tide
2317,der Widerspruch,the contradiction
2318,beschimpfen,to insult
2319,der Schalter,the desk
2320,die Versandkostenpauschale,the flat shipping rate
2321,der Astronaut,the astronaut
2322,der Sonnenschein,the sunshine
2323,das Onlineshopping,the online shopping
2324,die Phase,the phase
2325,die Versandkosten,the shipping fee
2326,der Spieler,the player
2327,lüften,to air
2328,der Leuchtturm,the lighthouse
2329,sparsam,economical
2330,der Haushalt,the household
2331,die Mieterhöhung,the rent increase
2332,das Porto,the postage
2333,der Fußballclub,the football club
2334,das Radrennen,the cycling race
2335,das Urteil,the judgement
2336,eskalieren,to escalate
2337,beleidigen,to offend
2338,der Gegenvorschlag,the counterproposal
2339,der Eierkarton,the egg box
2340,fair,fair
2341,die Sonnenterrasse,the sun terrace
2342,das Elektroauto,the electric car
2343,der Anstoß,the stimulus
2344,der Zutritt,the access
2345,der Tagesablauf,the daily routine
2346,annulliert,cancelled
2347,der Wind,the wind
2348,verpacken,to package
2349,kaum,hardly
2350,der Torwart,the goalee
2351,der Richter,the judge
2352,der Bankeinzug,the direct debit
2353,gesetzlich,legal
2354,politisch,political
2355,die Lage,the site
2356,entsprechen,to correspond to
2357,die Modernisierung,the modernisation
2358,der Milchkarton,the milk carton
2359,entwickeln,to develop
2360,führen,to lead
2361,versprechen,to promise
2362,der Bundeskanzler,the federal chancellor
2363,beschädigt,damaged
2364,die Lieferung,the delivery
2365,entstehen,to result
2366,irgendwie,somehow
2367,erleben,to experience
2368,die Teilung,the division
2369,die Absage,the cancellation
2370,der Versand,the shipping
2371,sortieren,to sort
2372,die Art,the type
2373,der Onlineshop,the online shop
2374,der Flugbegleiter,the flight attendant
2375,die Weltmeisterschaft,the World cup
2376,der Alkohol,the alcohol
2377,das Energiesparhaus,the energy efficient house
2378,der Jude,the jew
2379,schädlich,harmful
2380,die Quizshow,the quiz show
2381,der Tsunami,the tsunami
2382,der Krieg,the war
2383,zurückfahren,to go back
2384,das Boxen,the boxing
2385,die Ergänzung,the addition
2386,romantisch,romantic
2387,akzeptieren,to accept
2388,lebhaft,lively
2389,die Ware,the goods
2390,ehemalig,former
2391,die Kosmetik,the cosmetics
2392,das Gate,the gate
2393,atmungsaktiv,breathable
2394,der Betrag,the sum
2395,vorhersagen,to predict
2396,das Gewürz,the spice
2397,der Sack,the sack
2398,der Zeichentrickfilm,the animated film
2399,das Impressum,the imprint
2400,ebenso,as well
2401,der Campingplatz,the campsite
2402,aktiv,active
2403,besiegen,to conquer
2404,die Deutsche Demokratische Republik,the German democratic republic
2405,zappen,to channel surf
2406,die Jugendherberge,the youth hostel
2407,neugierig,curious
2408,der Kunststoff,the synthetic material
2409,streiken,to strike
2410,der Experte,the expert
2411,ehrlich,honest
2412,festkleben,to stick
2413,die Lieferbedingung,the delivery conditions
2414,der Durchschnitt,the average
2415,die Aufregung,the commotion
2416,der Konflikt,the conflict
2417,der Mietvertrag,the rental contract
2418,die Europäische Union,the European union
2419,die Grenze,the border
2420,emotional,emotional
2421,der Waschraum,the laundry room
2422,das Balkongeländer,the balcony railing
2423,die Wiedervereinigung,the reunification
2424,der Nebel,the fog
2425,die Republik,the republic
2426,das Unrecht,the unjust
2427,der Blumentopf,the flower pot
2428,die Lieblingsbeschäftigung,the favourite pastime
2429,die Übernachtung mit Frühstück,the overnight stay with breakfast
2430,biologisch,biological
2431,meckern,to whinge
2432,die Frist,the deadline
2433,die Diskussion,the discussion
2434,sauber,clean
2435,landen,to land
2436,der Kommentator,the commentator
2437,verlaufen,to continue
2438,miterleben,to experience with
2439,aufmerksam,attentive
2440,andauernd,lasting
2441,anstrengend,tiring
2442,durchlässig,permeable
2443,das Abwasser,the sewage
2444,die Matratze,the mattress
2445,erleichtern,to relieve
2446,wegräumen,to clear away
2447,voraussichtlich,provisionally
2448,das Stadion,the stadium
2449,der Papiermüll,the paper waste
2450,daneben,besides
2451,der PC,the PC
2452,förmlich,formal
2453,die Abwicklung,the settlement
2454,parken,to park
2455,angewöhnen,to get used to
2456,das Getreide,the grain
2457,das Büromaterial,the office stationary
2458,die Bevölkerung,the population
2459,beilegen,to enclose
2460,die Haselnuss,the hazelnut
2461,PS,HP
2462,das,sport utility vehicle
2463,der Freundeskreis,the circle of friends
2464,inzwischen,meanwhile
2465,überraschen,to surprise
2466,die Bürozeit,the office hours
2467,die Fähigkeit,the ability
2468,betrunken,drunk
2469,die Energieverschwendung,the waste of energy
2470,unnötig,unnecessary
2471,der Kilometer,the kilometre
2472,der Scheinwerfer,the headlight
2473,die Unfallgefahr,the risk of accident
2474,der Anbau,the cultivation
2475,behaupten,to claim
2476,die Pflegekraft,the carer
2477,die Vertragsnummer,the contract number
2478,die Vergütung,the remuneration
2479,der Konferenzraum,the conference room
2480,das Nahrungsmittel,the foodstuff
2481,der Zusatzstoff,the additives
2482,übereinstimmen,to correspond
2483,der Strom,the electricity
2484,die Formulierung,the wording
2485,dran sein,to be for it
2486,abnehmen,to lose weight
2487,der Versicherungsberater,the insurance advisor
2488,die Stromkosten,the electricity costs
2489,ausschlafen,to sleep in
2490,der Abteilungsleiter,the division manager
2491,tropfen,to drip
2492,die Berufstätigkeit,the professional activity
2493,die Tiefkühlpizza,the frozen pizza
2494,die Fahrerseite,the driver's side
2495,der Geschäftsführer,the managing director
2496,kippen,to tilt
2497,ärztlich,medical
2498,der Pflegehelfer,the nursing assistant
2499,vorschreiben,to stipulate
2500,gleichzeitig,at the same time
2501,das Einkommen,the income
2502,einseitig,one-sided
2503,der Empfang,the reception
2504,das Autoteil,the car part
2505,das Kochbuch,the cookery book
2506,die Energiekosten,the energy costs
2507,abdrehen,to change course
2508,die Überschwemmung,the flood
2509,die Speise,the dish
2510,unbefristet,indefinite
2511,individuell,individual
2512,regeln,to control
2513,lenken,to steer
2514,der Kratzer,the scratch
2515,versorgen,to provide for
2516,die Fotokopie,the photocopy
2517,der Büroraum,the office space
2518,zusätzlich,additional
2519,ausstellen,to issue
2520,die Bearbeitung,the processing
2521,das Catering,the catering
2522,die Anlage,the system
2523,präsentieren,to present
2524,das Bioprodukt,the organic produce
2525,das Berufsleben,the professional life
2526,bremsen,to brake
2527,der Oldtimer,the vintage car
2528,frustriert,frustrated
2529,vertragen,to tolerate
2530,das Gesundheitszeugnis,the health certificate
2531,leiden,to suffer
2532,eigenverantwortlich,independent
2533,das Heimweh,the home sickness
2534,einbrechen,to break in
2535,tierisch,animalistic
2536,anfahren,to bump into
2537,die Gemeinsamkeit,the common feature
2538,der Kopierer,the copying machine
2539,das Eiweiß,the protein
2540,überglücklich,overjoyed
2541,intern,internal
2542,die Festanstellung,the full-time position
2543,anmachen,to turn on
2544,der Straßenrand,the roadside
2545,der Milchzucker,the milk sugar
2546,die Assistenz,the assistance
2547,enttäuschen,to disappoint
2548,der Nährstoff,the nutrient
2549,die Zuverlässigkeit,the reliability
2550,der Diabetiker,the diabetic
2551,das Herkunftsland,the country of origin
2552,der Zeitpunkt,the point in time
2553,der Einbruch,the burglary
2554,der Anfang,the beginning
2555,das Briefpapier,the letter paper
2556,drinnen,inside
2557,die Zusammenarbeit,the cooperation
2558,die Kommunikationsstärke,the strong communication skills
2559,der Reinigungsvertrag,the cleaning contract
2560,regulieren,to regulate
2561,irgendwer,anyone
2562,das Benzin,the petrol
2563,der Verbrauch,the use
2564,garantieren,to guarantee
2565,anrechnen,to charge
2566,färben,to colour
2567,die Betriebswirtschaft,the business administration
2568,der Motorradfahrer,the motocyclist
2569,der Sinn,the meaning
2570,der Außenspiegel,the wing mirror
2571,die Qualifikation,the qualification
2572,bisher,until now
2573,wohlfühlen,to feel comfortable
2574,der Posteingang,the inbox
2575,langfristig,long-term
2576,der Büroalltag,the office life
2577,vereinbar,compatible
2578,die Aufteilung,the allocation
2579,der Zeitmangel,the lack of time
2580,die Stoßstange,the bumper
2581,der Autofahrer,the car driver
2582,erkundigen,to enquire
2583,der Schadensfall,the damage claim
2584,zaubern,to conjure
2585,kümmern,to take care of
2586,die Windschutzscheibe,the windscreen
2587,der Quark,the quark
2588,der Sportwagen,the sports car
2589,der Bachelor,the Bachelor's degree
2590,der Umgang,the handling
2591,rasieren,to shave
2592,das Bewerbungsschreiben,the letter of application
2593,die Reihe,the row
2594,die Haftpflicht,the liability
2595,das Nummernschild,the number plate
2596,die Handlung,the conduct
2597,die Reinigungsfirma,the cleaning company
2598,moralisch,morally
2599,die Überstunde,the overtime
2600,die Geduld,the patience
2601,die Kontaktdaten,the contact details
2602,die Bedingung,the condition
2603,die Berufserfahrung,the job experience
2604,industriell,industrial
2605,der Hügel,the hill
2606,soweit,so far as
2607,zufällig,incidental
2608,die Teamfähigkeit,the ability to work in a team
2609,der Sachbearbeiter,the administrative assistant
2610,entnehmen,to take from
2611,die Beglaubigung,the certification
2612,der Manager,the manager
2613,der Sturm,the storm
2614,die Autoversicherung,the car insurance
2615,allergisch,allergic
2616,der Frieden,the peace
2617,rückwärts,backwards
2618,irgendwelche,any
2619,bedenklich,questionable
2620,das Werkzeug,the work tools
2621,hilfsbereit,ready to help
2622,vegan,vegan
2623,der Neuwagen,the new vehicle
2624,die Heizkosten,the heating costs
2625,das Fax,the fax
2626,die Berufsbezeichnung,the job description
2627,das Niveau,the level
2628,verletzen,to injure
2629,der König,the king
2630,zumachen,to close
2631,der Esser,the eater
2632,bewusst,conscious
2633,zusammenstoßen,to collide
2634,nachdenklich,thoughtful
2635,das Übersetzungsbüro,the translation agency
2636,der Freiwillige,the volunteer
2637,mitdenken,to follow a thought
2638,der Frust,the frustration
2639,die Rückscheibe,the rear window
2640,der Diebstahl,the theft
2641,die Teilkaskoversicherung,the partial coverage insurance
2642,die Weiterleitung,the forwarding
2643,reduzieren,to reduce
2644,die Telekommunikation,the telecommunication
2645,der Straßenverkehr,the traffic
2646,der Kofferraum,the car boot
2647,verursachen,to cause
2648,das Fertiggericht,the ready meal
2649,die Kaskoversicherung,the hull insurance
2650,die Stellenanzeige,the job advertisement
2651,die Allergie,the allergy
2652,der Altenpfleger,the geriatric nurse
2653,der Motor,the motor
2654,der Einbrecher,the burglar
2655,absichtlich,intentional
2656,die Arbeitsweise,the working method
2657,der Verzehr,the consumption
2658,zusammenarbeiten,to work together
2659,das Original,the original
2660,das Eintrittsdatum,the entry date
2661,festlegen,to determine
2662,der Hagel,the hail
2663,der Bekannte,the acquaintance
2664,spezialisieren,to specialise
2665,die Anerkennung,the recognition
2666,traditionsreich,steeped in tradition
2667,ansteckend,infectious
2668,die Weise,the manner
2669,fix,fixed
2670,übersetzen,to translate
2671,abhängig,dependent
2672,der Hartweizen,the durum wheat
2673,der Versicherungsschutz,the insurance cover
2674,die Verstärkung,the enhancement
2675,das Ziel,the aim
2676,die Fantasie,the phantasy
2677,die Erstellung,the creation
2678,rutschen,to slide
2679,das Führungszeugnis,the certificate of good conduct
2680,der Sachschaden,the property damage
2681,die Zusatzqualifikation,the additional qualifications
2682,der Gedanke,the thought
2683,glutenfrei,gluten-free
2684,abdecken,to cover
2685,die Studie,the study
2686,die Massentierhaltung,the livestock farming
2687,die Enttäuschung,the disappointment
2688,kulinarisch,culinary
2689,der Gebrauchtwagen,the used vehicle
2690,abheften,to file away
2691,weiterhelfen,to help out
2692,das Steuerberatungsbüro,the tax consultancy firm
2693,einparken,to pull in
2694,quietschen,to screech
2695,vorsichtig,careful
2696,geduldig,patient
2697,mehrmals,multiple times
2698,kommunikativ,communicative
2699,insofern,provided
2700,der Zeitungsbericht,the report in the newspaper
2701,der Wasserhahn,the tap
2702,die Privatnummer,the private number
2703,fließend,fluent
2704,allerdings,however
2705,das Schreiben,the correspondence
2706,die Ernährung,the nutrition
2707,die Fortbildung,the further education
2708,das Dorf,the village
2709,zusammenstellen,to put together
2710,laktosefrei,lactose-free
2711,schneiden,to cut
2712,krachen,to crash
2713,der Trend,the trend
2714,die Erklärung,the explanation
2715,fordern,to demand
2716,das Dach,the roof
2717,stinksauer,furious
2718,seitdem,since then
2719,versichern,to insure
2720,schwingen,to swing
2721,die Haftpflichtversicherung,the liability insurance
2722,der Handwerker,the workman
2723,finanziell,financial
2724,der Geschmack,the taste
2725,die Übersetzung,the translation
2726,versehentlich,accidental
2727,die Anstellung,the employment
2728,die Hülsenfrucht,the pulse
2729,die Formalität,the formality
2730,beurteilen,to evaluate
2731,benötigen,to require
2732,amtlich,official
2733,der Steuerberater,the tax consultant
2734,die Million,the million
2735,der Schläger,the bat
2736,die Umschulung,the re-training
2737,fleischfrei,meat-free
2738,optimistisch,optimistic
2739,die Vollkaskoversicherung,the full comprehensive insurance
2740,der Millionär,the millionaire
2741,der Selbstständige,the self-employed person
2742,übergeben,to be sick
2743,die Arbeitszeit,the working hours
2744,ausparken,to reverse out
2745,der Maschinenbau,the engineering
2746,die Kopie,the copy
2747,der Veganer,the vegan
2748,zunehmen,to gain weight
2749,erkennen,to recognise
2750,der Wert,the value
2751,bio,organic
2752,die Annahme,the acceptance
2753,die Zusatzversicherung,the additional insurance
2754,abwechslungsreich,varied
2755,der Urlaubstag,the paid leave
2756,grundsätzlich,basically
2757,leistungsgerecht,performance-based
2758,die Gehaltsvorstellung,the desired salary
2759,ungeduldig,impatient
2760,gewährleisten,to ensure
2761,verurteilen,to judge
2762,der Auszug,the extract
2763,die Mentalität,the mentality
2764,berufen,to appoint
2765,umso,all the
2766,überzeugen,to convince
2767,ausgewogen,balanced
2768,englischsprachig,in English
2769,der Sprachnachweis,the language certificate
2770,zügig,swift
2771,einschreiben,to inscribe
2772,der Sales Manager,the sales manager
2773,mittelständisch,middle-class
2774,der Stromanbieter,the electricity provider
2775,der Blinker,the indicator
2776,die Probezeit,the probationary period
2777,bloß,purely
2778,die Laune,the mood
2779,bescheinigen,to certify
2780,die Wärme,the warmth
2781,die Motorhaube,the bonnet
2782,der Föhn,the hairdryer
2783,der Firmensitz,the registered office
2784,achten,to be careful
2785,der Döner,the kebab
2786,die Automarke,the car make
2787,die Institution,the institution
2788,der Unfall,the accident
2789,vorbeigehen,to walk past
2790,der Hauptgrund,the main reason
2791,senden,to broadcast
2792,der Reifen,the tyre
2793,der Büroassistent,the office assistant
2794,das Finanzwesen,the finance
2795,der Personenschaden,the personal injury
2796,die Herausforderung,the challenge
2797,wahr,true
2798,das Vertragsende,the contract end
2799,der Kamm,the comb
2800,das Besprechungszimmer,the meeting room
2801,die Nuss,the nut
2802,der Terminkalender,the appointment calendar
2803,durchschnittlich,average
2804,meistern,to master
2805,das Rücklicht,the tail light
2806,problemlos,unproblematic
2807,der Freizeitausgleich,the time off in lieu
2808,gekocht,cooked
2809,sanft,gently
2810,das Arbeitsleben,the working life
2811,der Akku,the battery
2812,die Probefrist,the trial period
2813,die Sozialabgabe,the social security contributions
2814,der Schichtplan,the shift plan
2815,die Qualitätssicherung,the quality assurance
2816,der Gesamtpreis,the total price
2817,der Wagen,the vehicle
2818,die Textilfirma,the textile company
2819,der Einzelhandel,the retail
2820,der Arbeitsablauf,the workflow
2821,die Kundenunterlagen,the customer records
2822,föhnen,to hair dry
2823,renovieren,to renovate
2824,quer,across
2825,die Gesellschaft,the society
2826,diesbezüglich,in this regard
2827,vernachlässigen,to neglect
2828,der Probedurchlauf,the dry-run
2829,gezielt,targeted
2830,die Gehaltsabrechnung,the payslip
2831,der Sekundarabschluss,the secondary qualification
2832,zimperlich,finicky
2833,der Werkvertrag,the service contract
2834,das Konferenzzentrum,the conference centre
2835,einwöchig,one-week
2836,auseinander,apart
2837,der Verkauf,the sale
2838,die Stolperkante,the trip hazard
2839,der Gesamtbetrag,the total amount
2840,die Fertigungstechnik,the manufacturing technology
2841,ideal,ideal
2842,anpflanzen,to plant
2843,die Weiterentwicklung,the further development
2844,der Fachtext,the specialist text
2845,die Durchsetzung,the implementation
2846,die Marktstudie,the market study
2847,die LED,the LED
2848,der Außenseiter,the outsider
2849,der Eilzuschlag,the urgency fee
2850,der Fernfahrer,the long-haul truck driver
2851,die Inventur,the inventory
2852,die Spedition,the haulage
2853,der Hersteller,the manufacturer
2854,die KV,the HI
2855,absehen,to foresee
2856,das Hotelbuchungsportal,the hotel booking portal
2857,die Suite,the suite
2858,der Jahresurlaub,the annual leave
2859,der Kongress,the congress
2860,die Skala,the scale
2861,der Gasthof,the guest house
2862,die Reaktion,the reaction
2863,das Accessoire,the accessory
2864,das Weihnachtsgeschäft,the Christmas sales
2865,die Vertretung,the representation
2866,die Motivation,the motivation
2867,unverschuldet,undeserved
2868,beruhigen,to calm
2869,der Beifahrersitz,the front passenger seat
2870,ergreifen,to grip
2871,das Vorhaben,the intention
2872,anstreben,to strive
2873,die Zufriedenheit,the satisfaction
2874,das Vorjahr,the previous year
2875,die Vorstandssitzung,the board meeting
2876,altmodisch,old-fashioned
2877,wegschicken,to send away
2878,das Partnerland,the partner country
2879,das Suchsymbol,the search symbol
2880,das Konfliktverhalten,the conflict behaviour
2881,der Betrieb,the operation
2882,die UV,the accident insurance
2883,die Kundenzufriedenheit,the customer satisfaction
2884,unterfordert,not challenged enough
2885,das Zimmermädchen,the maid
2886,psychisch,psychological
2887,premium,premium
2888,der Urlaubsantrag,the time off request
2889,geeignet,suitable
2890,wischen,to wipe
2891,untersuchen,to examine
2892,das Messegelände,the trade fair grounds
2893,der Dampf,the steam
2894,besetzen,to occupy
2895,die Kompetenz,the competency
2896,ergeben,to yield
2897,fahrbar,mobile
2898,die Kollektion,the collection
2899,berufssprachlich,business language
2900,das Arbeitsverhältnis,the working relationship
2901,pflegebedürftig,in need of care
2902,die Hotelkategorie,the hotel category
2903,der Firmenkunde,the company client
2904,die Aufzeichnung,the recording
2905,die Übersicht,the overview
2906,der Coach,the coach
2907,das Verbindungsstück,the connecting piece
2908,der Flipchart,the flip chart
2909,die Fortzahlung,the continued payment
2910,die Sanitäranlage,the sanitary facility
2911,die Aufforderung,the prompt
2912,die Errichtung,the establishment
2913,Verbesserungsprozess),process)
2914,die Moderationskarte,the cue card
2915,freinehmen,to take leave
2916,die Frühschicht,the early shift
2917,das Projekt,the project
2918,die Orthopädie,the orthopaedics
2919,das Heizungsrohr,the heating pipe
2920,die Verantwortung,the responsibility
2921,die Arbeitsverhinderung,the work disability
2922,die Arbeitskleidung,the work clothes
2923,die Mikrowelle,the microwave
2924,der Arbeitsschutzschuh,the protective footwear
2925,die Wahrscheinlichkeit,the probability
2926,sicherlich,surely
2927,die Mahnung,the reminder letter
2928,der Rahmen,the frame
2929,geschäftlich,commercial
2930,schweben,to float
2931,relevant,relevant
2932,die Beförderung,the promotion
2933,geradewegs,straightaway
2934,geschehen,happened
2935,die Kurpackung,the cure package
2936,übrig,remaining
2937,das Menü,the menu
2938,der Ausschnitt,the section
2939,die Dropbox,the dropbox
2940,verschließen,to seal
2941,anschaffen,to acquire
2942,die Bewirtung,the hospitality
2943,beeinträchtigend,detrimental
2944,das Laboratorium,the laboratory
2945,diagnostisch,diagnostic
2946,das Transportschiff,the transport ship
2947,konsequent,consistent
2948,die Anleitung,the guidance
2949,festgehalten,held tight
2950,langweilen,to be bored
2951,der Start,the start
2952,akzeptabel,acceptable
2953,die Kappe,the cap
2954,die Kalenderfunktion,the calendar function
2955,umbenennen,to rename
2956,jetzig,present-day
2957,der Straßenbau,the road works
2958,das Kalenderjahr,the calendar year
2959,die Konferenz,the conference
2960,die Schichtarbeit,the shift work
2961,die Kopfverletzung,the head injury
2962,entgeltlich,for a fee
2963,der Rest,the remainder
2964,die Buchführung,the accounting
2965,der Chat,the chat
2966,begleiten,to accompany
2967,das Geschäftsgeheimnis,the trade secret
2968,verschiffen,to ship
2969,das Bestellformular,the order form
2970,überarbeiten,to re-work
2971,die Betriebsstätte,the business premises
2972,die Bedienungsanleitung,the operating instructions
2973,die Entwicklung,the development
2974,die Arbeitsleistung,the work performance
2975,das Controlling,the controlling
2976,der Sonderwunsch,the special request
2977,die Produktionskosten,the production costs
2978,der Besprechungspunkt,the point of discussion
2979,die Sicherheitsvorschrift,the safety rule
2980,die Verbesserung,the improvement
2981,die Frohnatur,the cheerful nature
2982,nachlesen,to read up on
2983,zweiteilig,in two parts
2984,die Führungsqualität,the leadership quality
2985,nachfolgend,subsequent
2986,beschließen,to resolve
2987,sichergehen,to play safe
2988,finanzieren,to finance
2989,einheitlich,standard
2990,die RV,the pension insurance
2991,das Lieblingsstofftier,the favourite stuffed animal
2992,die Projektplanung,the project planning
2993,beitragen,to contribute
2994,der Angebotspreis,the promotional price
2995,erheblich,considerable
2996,die Autobahn,the motorway
2997,der Heizkörper,the radiator
2998,konservativ,conservative
2999,der Abschnitt,the paragraph
3000,die Hard Skills,the hard skills
3001,der Anhang,the attachment
3002,das Gastgewerbe,the hospitality industry
3003,der Internetauftritt,the online presence
3004,freihalten,to keep clear
3005,der Overall,the overalls
3006,der KVP,the cip
3007,die Schulungsmaßnahme,the training measure
3008,der Firmentransporter,the company transporter
3009,der Beitrag,the contribution
3010,der Materialschrank,the storage cupboard
3011,die Anzahl,the quantity
3012,der Fotokopierer,the photo copier
3013,das Baubüro,the site office
3014,der Exot,the exotic person
3015,leidig,tiresome
3016,der Außentermin,the external appointment
3017,hellgrau,light green
3018,zerkratzt,scratched
3019,das Maß,the extent
3020,der Industriemeister,the industrial foreman
3021,der Werbeslogan,the advertising slogan
3022,wettbewerbsfähig,competitive
3023,lauten,to sound
3024,losschießen,to go ahead
3025,die Ausbildungsart,the type of qualification
3026,die Verhandlung,the negotiation
3027,verschicken,to despatch
3028,der Hotelkaufmann,the hotel manager
3029,die Schutzausrüstung,the safety equipment
3030,kausal,causal
3031,die Ausbildungsstelle,the training institute
3032,handeln,to trade
3033,frühlingsgrün,spring green
3034,die Energieeffizienzklasse,the energy efficiency class
3035,die Schüchternheit,the shyness
3036,das Telefonat,the telephone call
3037,die Internetbewerbung,the internet job application
3038,die Vereinbarung,the agreement
